"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:22:54.6776546 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.6776719 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.6778010 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.6778654 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.6779090 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.6781977 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.6788350 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.6926252 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.6927171 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.6927454 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.6929378 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.6930225 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.6930684 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.6933258 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.6946484 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7167718 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7168165 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7168288 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7169117 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7169585 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7169877 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7171354 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7176195 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7284127 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7284489 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7284600 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7285412 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7285812 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7286083 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7287202 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7291070 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7384274 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7384664 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7384852 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7386063 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7386650 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7387012 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7392357 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7399122 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7511276 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7511683 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7511790 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7512593 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7512950 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7513220 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7514360 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7518484 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7623905 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7624450 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7624612 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7625869 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7626532 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7626914 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7628353 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7632808 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7736311 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7736887 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7737071 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7738665 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7739170 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7739470 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7741015 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7746064 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7908700 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7909064 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.7909172 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.7909972 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.7910363 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.7910611 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.7911774 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.7914397 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8029417 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8030110 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.8030314 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8032370 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8032958 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.8033270 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.8036130 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.8042478 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8206389 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8206889 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.8206988 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8207758 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8208146 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.8208387 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.8209824 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.8213425 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8326352 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8326767 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.8326881 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8327890 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8328416 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:54.8328806 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\urlmon.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:54.8330165 PM","main.exe","24160","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7fff900c0000, Image Size: 0x1dd000"
"12:22:54.8336128 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8514698 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:54.8515289 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\urlmon.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:22:54 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:24 AM, FileAttributes: A"
"12:22:54.8515423 PM","main.exe","24160","CloseFile","C:\Windows\System32\urlmon.dll","SUCCESS",""
"12:22:54.8516387 PM","main.exe","24160","CreateFile","C:\Windows\System32\urlmon.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
